,Total,Healthy,Sick,Immune,N,Initial_Outbreak,TRansmission_Rate,Recovery_Time,Mortality_Rate,Policy,Exp_#
1009,9986,8889,1097,0,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1010,9980,8879,1101,0,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1011,9978,8861,1117,0,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1012,9975,8848,1127,0,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1013,9965,8835,1130,0,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1014,9943,8816,1127,0,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1015,9918,8798,1118,2,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1016,9893,8776,1114,3,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1017,9872,8758,1110,4,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1018,9845,8744,1097,4,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1019,9817,8718,1089,10,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1020,9807,8696,1099,12,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1021,9787,8686,1087,14,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1022,9765,8677,1071,17,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1023,9742,8666,1052,24,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1024,9724,8647,1049,28,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1025,9709,8637,1041,31,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1026,9684,8634,1010,40,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1027,9668,8624,1003,41,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1028,9658,8604,1011,43,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1029,9641,8591,1002,48,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1030,9625,8572,995,58,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1031,9606,8560,983,63,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1032,9586,8553,960,73,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1033,9569,8543,949,77,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1034,9553,8530,937,86,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1035,9539,8520,929,90,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1036,9522,8515,910,97,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1037,9507,8495,907,105,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1038,9489,8474,901,114,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1039,9466,8467,877,122,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1040,9451,8463,858,130,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1041,9436,8451,842,143,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1042,9421,8444,831,146,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1043,9405,8437,814,154,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1044,9384,8427,797,160,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1045,9364,8421,771,172,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1046,9349,8411,759,179,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1047,9334,8404,746,184,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1048,9320,8398,731,191,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1049,9310,8389,722,199,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1050,9291,8382,700,209,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1051,9276,8376,685,215,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1052,9260,8372,660,228,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1053,9248,8367,643,238,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1054,9236,8360,633,243,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1055,9224,8356,615,253,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1056,9210,8348,602,260,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1057,9198,8347,588,263,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1058,9188,8343,569,276,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1059,9175,8343,550,282,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1060,9163,8342,535,286,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1061,9150,8340,518,292,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1062,9143,8333,507,303,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1063,9129,8329,490,310,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1064,9123,8328,474,321,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1065,9113,8320,462,331,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1066,9100,8318,437,345,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1067,9091,8316,425,350,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1068,9082,8315,408,359,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1069,9074,8312,391,371,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1070,9064,8309,372,383,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1071,9055,8307,358,390,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1072,9050,8305,349,396,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1073,9037,8305,330,402,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1074,9032,8303,323,406,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1075,9030,8301,315,414,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1076,9020,8300,301,419,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1077,9015,8300,291,424,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1078,9008,8299,279,430,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1079,9001,8298,266,437,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1080,8994,8298,256,440,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1081,8986,8298,242,446,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1082,8979,8296,226,457,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1083,8974,8296,216,462,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1084,8971,8296,122,553,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1085,8967,8296,116,555,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1086,8967,8294,117,556,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1087,8965,8293,112,560,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1088,8961,8293,102,566,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1089,8959,8293,96,570,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1090,8956,8293,88,575,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1091,8955,8292,85,578,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1092,8952,8292,81,579,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1093,8950,8291,79,580,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1094,8949,8291,75,583,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1095,8947,8291,71,585,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1096,8945,8291,66,588,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1097,8942,8290,61,591,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1098,8941,8290,60,591,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1099,8941,8289,60,592,10000.0,0.1,0.5,28.0,0.02,0.9,11.0
1100,10000,9017,983,0,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1101,10000,8967,1033,0,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1102,10000,8954,1046,0,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1103,9998,8944,1054,0,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1104,9997,8930,1067,0,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1105,9997,8917,1080,0,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1106,9995,8898,1097,0,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1107,9990,8886,1104,0,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1108,9984,8874,1110,0,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1109,9981,8855,1126,0,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1110,9978,8840,1138,0,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1111,9969,8819,1150,0,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1112,9964,8805,1159,0,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1113,9956,8792,1164,0,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1114,9936,8778,1158,0,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1115,9909,8754,1154,1,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1116,9882,8739,1141,2,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1117,9864,8721,1137,6,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1118,9840,8710,1124,6,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1119,9821,8696,1115,10,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1120,9799,8676,1111,12,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1121,9775,8659,1102,14,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1122,9763,8649,1098,16,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1123,9737,8639,1081,17,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1124,9711,8623,1067,21,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1125,9691,8605,1062,24,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1126,9672,8593,1045,34,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1127,9654,8584,1030,40,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1128,9629,8572,1013,44,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1129,9610,8556,1005,49,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1130,9589,8547,987,55,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1131,9571,8539,972,60,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1132,9547,8534,947,66,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1133,9529,8523,936,70,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1134,9514,8516,921,77,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1135,9490,8500,906,84,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1136,9471,8489,893,89,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1137,9456,8477,885,94,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1138,9439,8471,866,102,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1139,9417,8469,838,110,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1140,9400,8455,830,115,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1141,9382,8443,814,125,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1142,9361,8431,801,129,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1143,9345,8425,781,139,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1144,9321,8419,755,147,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1145,9308,8413,736,159,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1146,9295,8409,718,168,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1147,9286,8401,713,172,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1148,9280,8394,707,179,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1149,9265,8384,690,191,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1150,9258,8378,679,201,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1151,9242,8371,661,210,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1152,9225,8355,654,216,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1153,9205,8346,633,226,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1154,9197,8346,615,236,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1155,9185,8340,599,246,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1156,9178,8332,590,256,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1157,9169,8321,584,264,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1158,9154,8316,569,269,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1159,9145,8315,551,279,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1160,9136,8310,538,288,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1161,9123,8310,518,295,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1162,9116,8307,501,308,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1163,9105,8302,486,317,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1164,9096,8302,468,326,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1165,9082,8298,452,332,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1166,9074,8288,447,339,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1167,9060,8284,429,347,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1168,9052,8282,413,357,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1169,9044,8277,406,361,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1170,9034,8275,394,365,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1171,9028,8274,380,374,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1172,9023,8274,371,378,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1173,9016,8273,359,384,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1174,9008,8273,346,389,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1175,9004,8273,334,397,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1176,9000,8273,325,402,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1177,8993,8271,319,403,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1178,8988,8271,306,411,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1179,8982,8271,291,420,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1180,8975,8270,277,428,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1181,8971,8270,269,432,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1182,8965,8270,255,440,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1183,8957,8270,235,452,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1184,8950,8270,140,540,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1185,8947,8270,134,543,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1186,8945,8270,130,545,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1187,8942,8268,127,547,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1188,8942,8266,126,550,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1189,8939,8266,119,554,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1190,8937,8266,115,556,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1191,8933,8265,109,559,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1192,8932,8265,107,560,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1193,8932,8265,105,562,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1194,8930,8265,102,563,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1195,8928,8265,99,564,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1196,8928,8265,99,564,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1197,8924,8265,91,568,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1198,8923,8264,89,570,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1199,8922,8264,83,575,10000.0,0.1,0.5,28.0,0.02,0.9,12.0
1200,10000,9006,994,0,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1201,10000,8950,1050,0,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1202,10000,8942,1058,0,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1203,9999,8930,1069,0,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1204,9998,8913,1085,0,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1205,9996,8901,1095,0,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1206,9992,8885,1107,0,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1207,9988,8869,1119,0,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1208,9981,8857,1124,0,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1209,9977,8841,1136,0,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1210,9969,8814,1155,0,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1211,9967,8800,1167,0,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1212,9958,8776,1182,0,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1213,9950,8755,1195,0,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1214,9928,8740,1188,0,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1215,9903,8722,1180,1,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1216,9885,8709,1173,3,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1217,9860,8698,1159,3,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1218,9842,8674,1160,8,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1219,9814,8662,1138,14,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1220,9781,8650,1116,15,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1221,9758,8634,1109,15,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1222,9733,8622,1089,22,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1223,9709,8607,1079,23,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1224,9691,8599,1066,26,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1225,9665,8592,1042,31,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1226,9649,8577,1040,32,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1227,9625,8570,1017,38,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1228,9607,8556,1006,45,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1229,9589,8531,1009,49,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1230,9568,8511,1007,50,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1231,9545,8492,993,60,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1232,9531,8471,991,69,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1233,9511,8465,966,80,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1234,9491,8463,944,84,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1235,9475,8452,935,88,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1236,9463,8442,917,104,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1237,9451,8435,898,118,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1238,9434,8423,886,125,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1239,9411,8412,865,134,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1240,9395,8398,854,143,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1241,9373,8387,829,157,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1242,9356,8377,811,168,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1243,9341,8365,798,178,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1244,9312,8354,768,190,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1245,9297,8344,759,194,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1246,9283,8336,744,203,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1247,9264,8330,723,211,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1248,9244,8318,700,226,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1249,9234,8311,687,236,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1250,9221,8301,671,249,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1251,9205,8296,651,258,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1252,9196,8293,638,265,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1253,9184,8291,615,278,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1254,9175,8287,602,286,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1255,9162,8286,582,294,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1256,9156,8283,574,299,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1257,9141,8280,551,310,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1258,9135,8277,539,319,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1259,9124,8272,527,325,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1260,9118,8269,517,332,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1261,9106,8269,495,342,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1262,9092,8262,480,350,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1263,9082,8257,468,357,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1264,9071,8252,457,362,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1265,9061,8252,437,372,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1266,9052,8252,422,378,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1267,9043,8251,400,392,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1268,9038,8248,392,398,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1269,9031,8244,382,405,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1270,9022,8242,368,412,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1271,9013,8238,359,416,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1272,9008,8238,345,425,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1273,9003,8235,333,435,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1274,8995,8235,319,441,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1275,8987,8234,306,447,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1276,8981,8234,293,454,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1277,8971,8234,281,456,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1278,8966,8231,269,466,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1279,8958,8231,254,473,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1280,8955,8230,245,480,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1281,8949,8230,226,493,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1282,8948,8230,220,498,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1283,8946,8229,214,503,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1284,8942,8229,113,600,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1285,8940,8229,108,603,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1286,8937,8229,103,605,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1287,8934,8229,98,607,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1288,8933,8229,95,609,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1289,8931,8225,95,611,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1290,8930,8225,92,613,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1291,8925,8225,87,613,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1292,8924,8225,84,615,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1293,8923,8225,82,616,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1294,8922,8225,75,622,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1295,8919,8225,72,622,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1296,8918,8225,70,623,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1297,8917,8225,66,626,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1298,8917,8225,66,626,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1299,8916,8225,63,628,10000.0,0.1,0.5,28.0,0.02,0.9,13.0
1300,10000,8964,1036,0,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1301,10000,8900,1100,0,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1302,10000,8885,1115,0,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1303,10000,8875,1125,0,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1304,9998,8860,1138,0,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1305,9992,8847,1145,0,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1306,9987,8840,1147,0,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1307,9979,8821,1158,0,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1308,9973,8804,1169,0,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1309,9962,8782,1180,0,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1310,9956,8773,1183,0,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1311,9951,8751,1200,0,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1312,9946,8729,1217,0,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1313,9943,8705,1238,0,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1314,9918,8681,1237,0,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1315,9892,8662,1230,0,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1316,9864,8649,1215,0,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1317,9839,8628,1211,0,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1318,9819,8611,1206,2,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1319,9794,8591,1197,6,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1320,9773,8574,1187,12,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1321,9749,8562,1173,14,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1322,9724,8550,1154,20,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1323,9704,8524,1155,25,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1324,9679,8510,1138,31,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1325,9652,8490,1123,39,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1326,9630,8474,1113,43,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1327,9603,8464,1090,49,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1328,9590,8450,1084,56,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1329,9575,8431,1084,60,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1330,9560,8420,1075,65,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1331,9541,8408,1058,75,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1332,9514,8395,1036,83,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1333,9495,8381,1021,93,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1334,9476,8364,1014,98,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1335,9452,8346,1001,105,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1336,9437,8326,996,115,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1337,9418,8317,977,124,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
